response_id,is_correct
ekojicg,1.0
iokfhcv,1.0
lgdqqtv,0.0
lchqisz,0.0
lytahag,1.0
himuysn,1.0
njcqjxr,1.0
gwhmlte,1.0
fliphix,0.0
sqkkaan,1.0
uukivcc,0.0
dofjnbk,1.0
odcuvid,0.0
sedjidb,1.0
kadhhoj,1.0
vlszbcx,1.0
dyjrlpx,1.0
ashwwpq,1.0
jhljnui,1.0
ojdgjik,1.0
yunpxwv,1.0
wvirfqk,1.0
agutnau,0.0
otyewjq,1.0
ruwfwlh,1.0
ighyrjp,1.0
dawimqm,1.0
iveekks,1.0
shbkpne,1.0
wdexial,1.0
kqhrjbn,1.0
zrgoyxk,0.0
clxdszc,1.0
bihlehy,0.0
delxoly,0.0
tdmxtfg,1.0
yiyvbhl,1.0
ggmxoep,0.0
prkdiml,0.0
jaagzpg,1.0
tvoesrm,0.0
mqamcgj,1.0
pjzrirl,0.0
bshyqme,0.0
iitxdpu,1.0
gjvgoqj,1.0
vbptzje,1.0
vgulhfw,0.0
gupekuy,1.0
imiqdyz,0.0
kbixjme,0.0
bcgyskt,1.0
muuumbw,1.0
mrdloiw,0.0
cbuccei,0.0
torqtsp,1.0
yywbota,1.0
emlvral,1.0
rofmhzu,1.0
hnhmksk,1.0
zxsvuom,1.0
ufnjtgf,0.0
dgsbpmm,1.0
nyvkyxq,1.0
giffhmu,1.0
vgirtye,1.0
qiwxftr,1.0
epsuqdr,1.0
xjxbobo,1.0
zezooyi,0.0
njsdmlx,1.0
hzanjty,0.0
shyavmn,1.0
mkhmgff,1.0
afqltgf,1.0
euxvwfq,0.0
amgtikn,1.0
wvlxhfh,1.0
kmqgzbe,1.0
iuykist,0.0
qggrfdd,0.0
idwdogz,1.0
osregxh,1.0
vxauiox,1.0
eqvrrul,0.0
zhwfuop,0.0
jlmdiwz,0.0
ytlvzxu,1.0
tzuaiiq,1.0
dfifepc,1.0
gpueeyz,0.0
qivdtvd,1.0
bqnxotn,1.0
wansjyl,0.0
zfqwrye,0.0
dmdfjqw,1.0
aqgdkhs,1.0
nvtvkfr,1.0
kufaiej,1.0
qblmrou,0.0
bgbyuyr,1.0
hpyihnu,1.0
hikoonq,1.0
jltezbd,0.0
jmzanio,1.0
bxjtplf,1.0
chibccy,1.0
kzoyqkx,1.0
eznitkh,1.0
fdcrfyf,1.0
mtoiodg,1.0
fmkqbaa,0.0
toktokf,0.0
whflgsp,0.0
ygmvckm,1.0
dlvrhzu,1.0
geahwgy,1.0
savhmgl,0.0
aolnzrk,1.0
amqzkul,1.0
fdsxnnp,1.0
urjizah,1.0
ycjcwfq,1.0
bgsdgdj,0.0
mplqret,1.0
ufabbcb,1.0
yvvewat,1.0
ubuewis,1.0
bdxtfzz,0.0
jtgazgc,0.0
pktrhur,1.0
exxwzzx,0.0
rdxposb,1.0
njnawue,1.0
tmzquih,1.0
pxsrevp,1.0
cddkszz,1.0
uqrurns,1.0
rdqdlre,0.0
fjsplme,0.0
qrzrkps,0.0
vnxmnus,1.0
symjvrp,0.0
bometfr,1.0
pretziy,1.0
blnaysi,1.0
qvndmzu,1.0
tynveeb,1.0
dyzcrre,1.0
hawywms,1.0
nyfbkfy,1.0
eucwaif,0.0
glewglb,1.0
srptnyx,1.0
cokfmfc,1.0
txatiow,1.0
jnnishq,0.0
cqtqjtp,1.0
pwirspr,0.0
nlrlxxq,0.0
vxxuwni,1.0
mervksi,0.0
snfaafv,1.0
xatmmwb,1.0
mukjoub,1.0
exwxvym,1.0
anibuna,1.0
oczsfji,0.0
ofzyevb,1.0
yopscdo,0.0
bcooqac,1.0
ocnewub,1.0
ktqomrw,0.0
qgflcpl,0.0
tktykom,0.0
nadymzr,0.0
ofbxoob,1.0
vaidahe,1.0
owlyefk,0.0
zynfknr,1.0
eiyxoya,0.0
ukpenhy,1.0
nidbqqo,0.0
wfwxzir,0.0
dnuggai,1.0
ptnjmzh,1.0
edmjvhi,0.0
dvdzkmg,0.0
pwrtsdb,0.0
oolenlb,1.0
xxluorw,0.0
vurcyrv,1.0
uhdvtyj,1.0
fbzuore,1.0
eogtmkw,1.0
zhxkcaz,0.0
zccmsgc,1.0
bfublwc,0.0
wlxmcts,0.0
yqwklsz,1.0
fdcgyzc,0.0
wfxpfuw,1.0
senbesj,0.0
kfwjady,1.0
phyeoxt,0.0
qfatljg,1.0
xrgvaeu,0.0
hqbpxlp,0.0
twvfwdc,0.0
murzicf,1.0
etsqlhi,1.0
xkldits,1.0
zptkfdu,1.0
bsyslhk,1.0
pgheejd,1.0
xbinaxz,0.0
crxrozf,0.0
qaltxjg,1.0
wfwiwzs,1.0
bcekypc,1.0
gprbmyh,1.0
dkqaswn,1.0
bfgpktu,1.0
mbxofok,1.0
gxvmjmr,1.0
depwnbz,0.0
hwpkbsn,1.0
rbjfjlb,1.0
obqqpso,0.0
mvohviz,1.0
fuhwjtr,0.0
hcvmjkp,0.0
lkakghf,1.0
oyboosp,1.0
kbxzjeh,1.0
znvadfc,1.0
nqlthee,1.0
cfqzgzt,1.0
dhfmjof,1.0
nwfrvsi,0.0
zhreetx,1.0
khrilfh,1.0
phfkbep,1.0
tyiwchx,1.0
amhqokn,1.0
hfguzcn,0.0
tdnbuya,1.0
shgnirk,1.0
jrwiynu,1.0
umqhaei,1.0
vntmnba,1.0
jwkvxle,0.0
maunalb,1.0
qzhqhmi,0.0
flpfjno,0.0
wajsdlk,1.0
rkafurv,1.0
rhfojxr,1.0
cxerlau,0.0
ljiymmq,0.0
pxnawnb,0.0
lfqfnrv,1.0
dcvtloh,1.0
rzcyxjd,0.0
objcero,1.0
pzbzgxb,0.0
allwcxd,0.0
drmggbw,0.0
yztpwgq,1.0
ucxljlm,1.0
vjccnwk,1.0
ribsvsq,1.0
schvscd,1.0
qvaueok,1.0
lcdxfpy,0.0
qmqzvfw,1.0
rsbaiox,1.0
gfuuftn,1.0
xusjdol,0.0
iuisipy,0.0
nvrfpxf,1.0
qrnwhox,1.0
skzajgw,0.0
fblybva,0.0
ejfsybp,1.0
jduritz,0.0
yhzwdmf,1.0
iqdlryl,1.0
eqpqtmr,1.0
yztmhov,1.0
jkvrkvq,0.0
kvxwmfe,0.0
deimvlv,1.0
selbprl,1.0
pmcdteh,1.0
utpcdtw,1.0
ahqqkre,1.0
xzniilm,1.0
hfdpuza,1.0
wdggfmy,0.0
efvxcvp,1.0
wdkywvx,1.0
hxdgceq,1.0
mwgbcjj,1.0
knrobbd,1.0
udhdlhv,1.0
pzbcglm,0.0
uzqhoml,1.0
lqzlhww,1.0
cmglxcb,0.0
mdvkgsy,1.0
dwytiyh,0.0
rluckjy,1.0
vnhtwgo,1.0
hldspsk,1.0
cfkokvj,1.0
fxatqhh,0.0
jirkejz,1.0
aolyjuk,0.0
kitjkki,0.0
lyqendq,1.0
mucppll,1.0
sqqkxqp,1.0
xddsblm,0.0
xmrphzv,1.0
jdxhegw,1.0
gkgjtra,1.0
wvtuzup,1.0
aujjplq,1.0
zlsdpky,1.0
yvumgzn,0.0
eyajtqu,1.0
naidujg,1.0
gqvmxfz,1.0
ybqpicr,1.0
fdycqjk,1.0
jqyajbf,1.0
sevulam,0.0
mdnspap,1.0
mxuejag,0.0
fssmsrb,1.0
irvnnem,1.0
pgmntmb,0.0
lrobbgg,1.0
ocumgvw,1.0
hwygevw,1.0
esnvlrm,1.0
uvhmvvv,1.0
sgaulou,0.0
jvzchpw,0.0
eiwaequ,1.0
lxalhyq,0.0
bfyqfzi,1.0
fdfxbhi,1.0
gdpnvzt,1.0
ruanqas,0.0
gsumwlv,1.0
btjkofs,1.0
ljbwxyn,1.0
myfixrf,1.0
frdvejg,0.0
jwoeouk,1.0
apfpaui,0.0
hjjhqvx,1.0
zncqwzo,1.0
mcowvsp,0.0
scekuvz,1.0
bgfcsns,0.0
xkzgklf,0.0
wttpgtw,0.0
appdhts,1.0
moczqsn,0.0
kkjmjgk,1.0
dhaxhvl,1.0
wstewaf,1.0
zvgviqf,0.0
swrerla,1.0
gmwyiuv,1.0
swkfnzn,1.0
japzczu,1.0
rgsvkpm,0.0
pgmogen,0.0
cgpongo,0.0
nhqgltf,1.0
mxuvkdj,1.0
ahdalna,1.0
wfcebyh,1.0
vbjhgsd,0.0
vsycekn,1.0
kovzbgr,1.0
dnucbox,1.0
wfgyzin,1.0
nbbzbha,1.0
hnxhacx,0.0
rhxqlgt,1.0
vggkutz,1.0
qsxsecv,1.0
vphwjin,1.0
cbkiymm,1.0
vsxkeds,0.0
knytkgc,0.0
dyplbbv,0.0
sakmpzl,0.0
nafauye,1.0
hdvsizq,1.0
safqjjx,0.0
sqjjoje,1.0
geuokpz,0.0
elsnpry,0.0
bzjwlwe,1.0
hvhsmfj,1.0
ejistex,1.0
avznpeb,1.0
yittsnb,1.0
zhqifrt,0.0
zfaxrrh,1.0
gfbrzpb,0.0
ofsxylg,1.0
quyxihh,1.0
gplbsau,1.0
keingig,1.0
eszusuo,1.0
jqrblhz,1.0
bmpraqv,0.0
yzcdipe,1.0
orajvey,0.0
xekbuwa,1.0
msahycu,1.0
xqcttzf,1.0
wfgswpb,0.0
neuhfmu,1.0
tfyctcw,1.0
fubjeat,1.0
cytloxw,1.0
xhgrmre,0.0
dfqbbzg,1.0
clluvbg,1.0
bcznckl,0.0
yiarkfl,0.0
huohcdc,1.0
kidhhbq,1.0
eegefyj,1.0
dlqvixa,1.0
ygzujpz,0.0
smumwmv,0.0
iatwxgq,1.0
pqxhmkj,1.0
vruqxcb,1.0
edsgohi,1.0
oorijjk,0.0
ifbtqkj,1.0
cjwtacr,1.0
gqihiow,1.0
orfwwch,1.0
bqpbdls,1.0
etswlvx,0.0
pnffuwr,0.0
ktqqsih,1.0
lseiojg,1.0
hzwofyw,1.0
ezcvsdx,1.0
ohjmdir,1.0
dbvjcby,0.0
rneftbj,0.0
zzlivkt,1.0
nuuxqyv,1.0
mtvhphu,1.0
iujuxab,1.0
cdfvnra,1.0
gfiibko,1.0
gnurapu,1.0
vgzdzyl,0.0
lemdjjn,0.0
kofwani,1.0
ljxgvpq,0.0
aksurmx,0.0
ceojaoi,1.0
vvxoybm,1.0
yvkezst,1.0
advlsxc,1.0
limsidk,0.0
zkgxezb,1.0
hectswa,1.0
plabgoh,1.0
bacgmhl,1.0
sjqdllj,0.0
irkbhjv,1.0
mncqjma,0.0
xelwsin,0.0
yukyore,0.0
fpkccry,1.0
fufeizm,1.0
nzztegh,1.0
uxmboye,1.0
fezxkln,1.0
totiykk,1.0
jixcyrv,0.0
ztxtcgl,1.0
membfve,1.0
cxrisic,1.0
jxbplxn,1.0
ojziumk,1.0
zfubrlo,1.0
vawfssl,1.0
udmgbgx,1.0
kdllnmx,1.0
vfwpcte,0.0
hzhmbsg,0.0
azklqfj,1.0
dlnekcq,1.0
emurhlm,1.0
tbxpycg,1.0
ywkgigh,1.0
zigxxvi,1.0
vjjqnff,1.0
xjgzuuy,1.0
qlsykhl,1.0
zaljarw,1.0
cxjgmyv,1.0
cclsxym,0.0
dtbjxqm,1.0
ogwmafi,1.0
ilpdoaw,0.0
knfwqhl,1.0
tnqrupn,0.0
pvwserf,1.0
cilciyg,1.0
rylavee,1.0
jcdxjkh,1.0
hhxxjyt,1.0
vgfbbqn,0.0
jmaflsp,1.0
bgeayfb,1.0
jebvfjz,1.0
yrcfowm,1.0
yzxdtwn,1.0
zpiygef,1.0
kkflhyr,1.0
xarerzr,1.0
jzcaoya,1.0
efrvlcp,0.0
ufagnbh,1.0
qqygats,1.0
oyvopba,1.0
chbwgrg,0.0
oymnuhb,1.0
llglpsu,1.0
utjxist,1.0
vhwggzr,1.0
ayfjraq,1.0
wjtytre,1.0
evzpibb,1.0
znnyclc,0.0
jwsmast,1.0
srbwhju,1.0
pjasdua,1.0
jbesair,1.0
gbwamas,0.0
ndrvikc,1.0
eiyxojj,1.0
zqywhco,0.0
lizvmtx,1.0
mtovsso,1.0
cvdomql,1.0
chgprel,1.0
wdtisbm,1.0
wpbtgfc,0.0
yrsbaix,1.0
hulhtic,1.0
ditwsqt,1.0
dxcwdaa,1.0
yyqwizy,1.0
haicjbi,1.0
hcgowrg,0.0
cvlowvv,1.0
dcfuvgz,1.0
kxcrlho,1.0
vzcjjjg,0.0
tqieyfy,1.0
nfnxakb,1.0
ckhpgbx,1.0
yknjnxq,1.0
fkdyedr,1.0
limmmqf,1.0
uycsinm,0.0
hgnrcbt,0.0
jmvwbvx,1.0
cwwxzik,1.0
fnthxno,1.0
ozakcye,1.0
etnhhcu,1.0
hmvfuxl,0.0
seveckk,1.0
bwgjolg,0.0
tphxmlr,1.0
fypyygg,1.0
mutazhf,1.0
iktmlcb,1.0
vodwdsh,1.0
nomxyfy,0.0
tbiipqs,1.0
boppkum,1.0
vnxoria,1.0
ocotyug,0.0
qqwhvho,0.0
vrnnqms,0.0
vvfxsbl,1.0
nredkxn,1.0
ntcyqll,0.0
mohiyrr,1.0
unkuyvn,0.0
mweclfv,1.0
drahdyo,1.0
tgulcfy,1.0
ybvfosz,1.0
ixnwfiq,1.0
lvekzpj,1.0
asgqmoj,1.0
cvbuerv,0.0
epgvhmf,0.0
gakvdwk,1.0
valqgkc,1.0
axwpsky,0.0
ablctbg,0.0
fkprbdi,1.0
ncgtnny,0.0
bwgjsvk,0.0
lcsbbgn,1.0
hpxicul,1.0
keyxvhr,0.0
xlforim,1.0
ehuvsra,1.0
sggazgt,0.0
hgfkmyk,1.0
kpgbnew,1.0
kkeonut,1.0
fgmnxbg,1.0
iapkrke,1.0
jvptvxd,0.0
fyjivxa,1.0
nfhxuge,1.0
owdvnre,1.0
faslafn,1.0
srcdiyy,1.0
gsiadwj,0.0
fmvmqey,1.0
ukgophb,1.0
wkjdzwm,0.0
slaezuj,1.0
vkuglvg,0.0
ljwktei,1.0
znjqazr,0.0
kzityie,1.0
kktfihn,0.0
zqkqdvn,1.0
erzvfzj,1.0
vktnszz,0.0
zmezdot,1.0
szunxxf,1.0
kzvloqx,1.0
pjdqpmy,0.0
zwalxsc,1.0
bhrgsee,1.0
vbanutp,1.0
munumjx,1.0
ktegqqg,1.0
qlmnrsl,0.0
asuprbe,1.0
oirskci,1.0
ibczuaj,1.0
ihbewsl,1.0
udwujbu,1.0
trrqkne,1.0
cqkdyvf,1.0
engtpdh,1.0
nwhwwhp,1.0
ljmqsoc,1.0
rxkykcd,1.0
qeicjex,0.0
mlzcwru,0.0
boqksbf,1.0
qgnnyro,1.0
ustdcgj,1.0
jsvocsd,1.0
qurycfk,1.0
rsdtvcd,1.0
lrsgmoj,1.0
jifdrtk,0.0
gwcqcky,1.0
itraudd,1.0
hnvyymx,0.0
jxsfcav,1.0
ijvnyyl,0.0
alpztat,1.0
xhugcbg,1.0
cpsgqon,1.0
hkobasc,1.0
espljsj,1.0
mszwjnv,1.0
cffxuwm,1.0
nvhoxrq,1.0
dqqkdhf,0.0
parvujf,1.0
hdkwueo,1.0
aaxgpqm,0.0
vwogwlh,1.0
ombryub,1.0
shesryw,1.0
gehxwuf,1.0
xupdzgg,1.0
unsbhrb,1.0
acxepwt,1.0
ctrfslw,1.0
xwjsasd,1.0
helmymt,1.0
suavdac,1.0
qmixkdk,0.0
zvyigoi,0.0
nzsbkvu,0.0
tewqedp,0.0
ccxujgk,1.0
halsiyt,1.0
ybokavx,1.0
ygcqctv,0.0
vudmklj,0.0
hiiuyxv,1.0
icnvzze,1.0
dyuwlep,1.0
vejpxoo,0.0
egnmbxg,0.0
qpcohnd,1.0
dwctuih,1.0
soagpnn,0.0
cjmjcnm,0.0
vncfzvy,1.0
clpdbzg,1.0
mjawnpn,1.0
fywmfzv,1.0
idtvgbm,1.0
bwojjjl,1.0
trskron,1.0
ymnomqh,1.0
mbrmrja,0.0
ssaglnc,0.0
hzxpspf,1.0
fzcuoov,0.0
qiuylle,0.0
uclxrfs,1.0
lvaroar,0.0
wcfmoxq,1.0
xogyphd,0.0
scmjewk,1.0
qwyghyd,1.0
uycjxsb,0.0
ugztqbm,0.0
dvozrmq,1.0
nuhwzcn,1.0
idhcivq,0.0
fevbtjs,1.0
kdoikxk,1.0
ulmyajb,1.0
qemzqcf,0.0
buzasps,1.0
rutaqzo,1.0
mdajdqo,1.0
zzwjbbw,1.0
ubiuyzp,0.0
xhhbgnr,1.0
ldxkxty,1.0
sewjahv,1.0
